theta_rad,theta_deg,P_x,P_y,IC_x,IC_y,IC_distance,V_P_mag,A_P_mag,Torque_ratio
1.6865852076295689,96.63421418636995,2.884588858662959,-0.5064576598201777,1.114232627442054,1.136336617574302,2.4151468326507057,0.0076189114662132355,3.029734924326976e-05,1.8948680640334157
1.6953239910887894,97.13490959666201,2.879013502606791,-0.5012870610398205,1.1020845477052876,1.1457578284005332,2.4228564502666963,0.007588873525198999,3.0375442077478275e-05,1.8981018394619267
1.7040627745480101,97.6356050069541,2.8734574611750663,-0.4961399083455392,1.0901768678530193,1.155096394168918,2.4303643762326357,0.007558706750888014,3.045198410254471e-05,1.9013937882006633
1.7128015580072307,98.13630041724618,2.8679210958950323,-0.49101599954041286,1.0785075675607991,1.1643597231889609,2.4376770825495666,0.007528417212935507,3.052702101338335e-05,1.9047440706910987
1.7215403414664512,98.63699582753824,2.8624047653900435,-0.485915125765365,1.0670746490873761,1.173555164281459,2.4448009878211847,0.007498011042695019,3.060059695862883e-05,1.908152856769846
1.7302791249256717,99.13769123783031,2.856908825281286,-0.4808370715853122,1.055876134446668,1.1826900110168261,2.4517424636380074,0.007467494434944377,3.0672754545952175e-05,1.911620325564045
1.7390179083848922,99.63838664812238,2.8514336280904073,-0.4757816150757652,1.044910062727098,1.191771505813677,2.458507840784951,0.00743687364958649,3.074353484680599e-05,1.915146665391181
1.747756691844113,100.13908205841446,2.8459795231430283,-0.4707485279099185,1.034174487544371,1.2008068439083854,2.465103415290174,0.007406155013319502,3.081297740289138e-05,1.9187320736638545
1.7564954753033335,100.63977746870653,2.8405468564731793,-0.4657375754462343,1.023667474626065,1.2098031772080369,2.471535454325184,0.007375344921275523,3.0881120234357895e-05,1.922376756798854
1.765234258762554,101.14047287899861,2.8351359707286568,-0.46074851681652884,1.0133870995169345,1.2187676180370228,2.4778102019716113,0.007344449838622238,3.094799984881596e-05,1.926080930131023
1.7739730422217745,101.64116828929068,2.829747205077334,-0.4557811050145818,1.0033314453991362,1.227707242787422,2.4839338848661026,0.00731347630212938,3.101365124979973e-05,1.9298448178313317
1.782711825680995,102.14186369958274,2.8243808951144262,-0.45083508698526376,0.9934986010163859,1.236629095482331,2.489912717737859,0.007282430921696347,3.107810794797618e-05,1.933668652829557
1.7914506091402156,102.64255910987481,2.8190373727707305,-0.44591020371421675,0.9838866587027855,1.2455401912626065,2.4957529088456134,0.007251320381835374,3.114140197208111e-05,1.937552676740665
1.8001893925994363,103.14325452016689,2.8137169662218695,-0.44100619031805954,0.9744937125041155,1.2544475198047706,2.501460665328438,0.0072201514431129606,3.120356388076961e-05,1.941497139795346
1.8089281760586569,103.64394993045896,2.8084199997985326,-0.4361227761351648,0.9653178563856389,1.2633580486784395,2.5070421984805784,0.007188930943541029,3.126462277562201e-05,1.9455023007751353
1.8176669595178774,104.14464534075104,2.8031467938977515,-0.43125968481698607,0.95635718252673,1.2722787266526576,2.5125037289565255,0.007157665799919335,3.13246063153761e-05,1.9495684269505413
1.826405742977098,104.64534075104311,2.7978976648952156,-0.4264166344199529,0.947609779692578,1.2812164869582598,2.5178514919183668,0.0071263630091208344,3.1383540731008303e-05,1.953695794024001
1.8351445264363184,105.14603616133518,2.7926729250586595,-0.42159333749793315,0.9390737316762102,1.2901782505131554,2.5230917421350476,0.00709502964932097,3.1441450841190985e-05,1.9578846860758985
